job_id,title,company,url,salary_raw,min_salary_mil,max_salary_mil,skills,benefits,posted_date,processed_at
1984182,"Quantitative Trading Intern (Python, SQL)",Công ty Cổ phần Chứng khoán Phú Hưng,https://www.topcv.vn/viec-lam/quantitative-trading-intern-python-sql/1984182.html,2 - 2.4 triệu,2.0,24.0,"['Data Analyst', 'Tài chính', 'Chứng khoán']",['Nghỉ thứ...'],2025-12-16,2025-12-23 13:11:26
1985890,Thực Tập Sinh Java - Lương Từ 3-5 Triệu + Hỗ Trợ Ăn Trưa,Công ty Cổ phần Công nghệ Công nghiệp VConnex,https://www.topcv.vn/viec-lam/thuc-tap-sinh-java-luong-tu-3-5-trieu-ho-tro-an-trua/1985890.html,3 - 5 triệu,3.0,5.0,"['Backend Developer', 'IT - Phần cứng và máy t...']",[],2025-12-16,2025-12-23 13:11:26
1982232,Middle Tester,CÔNG TY TNHH GIẢI PHÁP PHẦN MỀM SUNSHINE,https://www.topcv.vn/viec-lam/middle-tester/1982232.html,10 - 20 triệu,10.0,20.0,"['Manual Tester', 'Tuổi 23 - 30', '3 năm...']",['Nghỉ thứ 7'],2025-12-16,2025-12-23 13:11:26
1323792,Nhân Viên Hành Chính Nhân Sự,CÔNG TY TNHH XUẤT NHẬP KHẨU & TM HỒNG LÂM,https://www.topcv.vn/viec-lam/nhan-vien-hanh-chinh-nhan-su/1323792.html,8 - 10 triệu,8.0,10.0,"['Hành chính nhân sự', 'Bán lẻ - Hàng tiêu dùn...']",[],2025-12-09,2025-12-23 13:11:26
1978796,Kế Toán Trưởng (3 Năm Kinh Nghiệm) - Thu Nhập Cao- Đi Làm Ngay,CÔNG TY TNHH CNK CONSULTING VIỆT NAM,https://www.topcv.vn/viec-lam/ke-toan-truong-3-nam-kinh-nghiem-thu-nhap-cao-di-lam-ngay/1978796.html,Thoả thuận,,,"['Kế toán trưởng', 'Kế toán', '3 năm kinh nghiệm', 'Đạ...']",[],2025-12-09,2025-12-23 13:11:26
1980511,Kế Toán Trưởng Tại Hà Nội (Lương 30 - 35 Triệu),CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ THỰC PHẨM NAM AN,https://www.topcv.vn/viec-lam/ke-toan-truong-tai-ha-noi-luong-30-35-trieu/1980511.html,30 - 35 triệu,30.0,35.0,"['Kế toán trưởng', 'Trên 5 năm kinh nghiệm', 'Đại ...']",[],2025-12-16,2025-12-23 13:11:26
1883926,Booking KOL/KOC - Ngành Mỹ Phẩm (Nhận Việc Ngay),CÔNG TY TNHH MOKSA,https://www.topcv.vn/viec-lam/booking-kol-koc-nganh-my-pham-nhan-viec-ngay/1883926.html,11 - 15 triệu,11.0,15.0,"['KOL/KOC Manager', 'Thương mại điện tử', 'Bán lẻ ...']",[],2025-12-09,2025-12-23 13:11:26
1645888,Content Marketing Leader (Có Porfolio) - Thu Nhập 12-20 Triệu [Hà Nội],Công ty TNHH DVTM Trung Minh,https://www.topcv.vn/viec-lam/content-marketing-leader-co-porfolio-thu-nhap-12-20-trieu-ha-noi/1645888.html,10 - 20 triệu,10.0,20.0,"['Content Creator', 'Marketing / Quảng cáo', 'Tuổi...']",[],2025-11-25,2025-12-23 13:11:26
1955456,Nhân Viên Bán Hàng,CÔNG TY TNHH KOIKEYA VIỆT NAM,https://www.topcv.vn/viec-lam/nhan-vien-ban-hang/1955456.html,8 - 15 triệu,8.0,15.0,"['Chuyên môn Kinh doanh/Bán hàng khác', 'Direc...']",[],2025-11-23,2025-12-23 13:11:26
1877627,Nhân Viên Kinh Doanh – Sàn TikTok Tại Hoài Đức [Thu Nhập Upto Tới 35 Triệu/ Tháng....] Đi Làm Ngay,CÔNG TY TNHH SUNECO VIỆT NAM,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-san-tiktok-tai-hoai-duc-thu-nhap-upto-toi-35-trieu-thang-di-lam-ngay/1877627.html,15 - 35 triệu,15.0,35.0,"['Kinh doanh sàn thương mại điện tử', 'B2B', 'B2C', 'T...']",[],2025-12-02,2025-12-23 13:11:26
1212311,Nhân Viên Kế Toán Bán Hàng,Công Ty CP Dược Phẩm Fremed,https://www.topcv.vn/viec-lam/nhan-vien-ke-toan-ban-hang/1212311.html,11 - 13 triệu,11.0,13.0,"['Kế toán bán hàng', 'Kế toán', '1 năm kinh nghiệm']",[],2025-12-02,2025-12-23 13:11:26
1923008,Chuyên Viên Kinh Doanh Logistics (Air/Sea Freight),CÔNG TY TNHH VẬN TẢI BIỂN ĐÔNG LONG,https://www.topcv.vn/viec-lam/chuyen-vien-kinh-doanh-logistics-air-sea-freight/1923008.html,Thoả thuận,,,"['Sales Logistics', 'Telesales', 'Online Sales', 'B2B', 'L...']",[],2025-12-09,2025-12-23 13:11:26
1968158,Nhân Viên Sales Thị Trường - Cà Phê Hòa Tan - Nhận Việc Ngay,Gờ cafe,https://www.topcv.vn/viec-lam/nhan-vien-sales-thi-truong-ca-phe-hoa-tan-nhan-viec-ngay/1968158.html,7 - 15 triệu,7.0,15.0,"['Kinh doanh kênh GT', 'B2C', 'Thực phẩm / Đồ uống']",[],2025-12-02,2025-12-23 13:11:26
1976833,"Nhân Viên Kinh Doanh/ Sales Quốc Tế/ Sales Logistics – Forwarding | Lương Hấp Dẫn 440–1250 USD + Hoa Hồng| Làm Việc Tại 385B Cộng Hoà, Phường Tân Bình, TP Hồ Chí Minh",CÔNG TY CỔ PHẦN GIAO NHẬN VẬN TẢI QUỐC TẾ MINH VÂN,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-sales-quoc-te-sales-logistics-forwarding-luong-hap-dan-4401250-usd-hoa-hong-lam-viec-tai-385b-cong-hoa-phuong-tan-binh-tp-ho-chi-minh/1976833.html,15 - 40 triệu,15.0,40.0,"['Sales Logistics', 'Direct Sales', 'B2B', 'Logistic /...']",[],2025-12-09,2025-12-23 13:11:26
1980073,Nhân Viên Livestream Tiktok (Mảng Sách Thiếu Nhi),Công ty CP Mĩ thuật và Truyền thông,https://www.topcv.vn/viec-lam/nhan-vien-livestream-tiktok-mang-sach-thieu-nhi/1980073.html,10 - 15 triệu,10.0,15.0,"['Host Livestream/Streamer', 'Marketing / Quản...']",[],2025-12-16,2025-12-23 13:11:26
1822231,Chuyên Viên Quan Hệ Khách Hàng Doanh Nghiệp 1,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN NAM Á (NAM A BANK),https://www.topcv.vn/viec-lam/chuyen-vien-quan-he-khach-hang-doanh-nghiep-1/1822231.html,Thoả thuận,,,"['Quan hệ khách hàng cá nhân/doanh nghiệp', 'D...']",[],2025-12-16,2025-12-23 13:11:26
1964840,Giáo Viên Toán Tư Duy (Times City - Hà Nội),Mathnasium Việt Nam,https://www.topcv.vn/viec-lam/giao-vien-toan-tu-duy-times-city-ha-noi/1964840.html,8 - 12 triệu,8.0,12.0,"['Giáo viên Toán', 'Giáo dục / Đào tạo', 'Không yê...']",[],2025-12-02,2025-12-23 13:11:26
1871723,Quản Lý Kinh Doanh Thực Phẩm,Công Ty TNHH Phát Triển Khoa Học Quốc Tế Trường Sinh,https://www.topcv.vn/viec-lam/quan-ly-kinh-doanh-thuc-pham/1871723.html,Thoả thuận,,,"['ASM/Quản lý khu vực/vùng miền', 'B2B', 'B2C', '5 năm...']",[],2025-12-23,2025-12-23 13:11:26
1979808,Game Designer (Puzzle),CÔNG TY TNHH EYESTORM,https://www.topcv.vn/viec-lam/game-designer-puzzle/1979808.html,10 - 20 triệu,10.0,20.0,"['Game Design', '1 năm kinh nghiệm', 'Đạ...']",['Nghỉ thứ 7'],2025-12-09,2025-12-23 13:11:26
1492703,"Sales Kinh Doanh Thuốc/ Trình Dược Viên ETC (Kênh Bệnh Viện) - Không Yêu Cầu Kinh Nghiệm, Ưu Tiên Nam Tại Quận 8",CÔNG TY TNHH DƯỢC PHẨM NGUYÊN ANH KHOA,https://www.topcv.vn/viec-lam/sales-kinh-doanh-thuoc-trinh-duoc-vien-etc-kenh-benh-vien-khong-yeu-cau-kinh-nghiem-uu-tien-nam-tai-quan-8/1492703.html,Thoả thuận,,,"['Trình dược viên', 'Online Sales', 'Direct Sales', 'B...']",[],2025-12-23,2025-12-23 13:11:26
1970164,Nhân Viên Kinh Doanh- Ngành Mỹ Phẩm (Làm Tại Hà Nội / Đà Nẵng),CÔNG TY TNHH MOKSA,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-nganh-my-pham-lam-tai-ha-noi-da-nang/1970164.html,Tới 15 triệu,,15.0,"['Trợ lý kinh doanh', 'Direct Sales', 'Bán hàng tạ...']",[],2025-12-02,2025-12-23 13:11:26
1967800,Kế Toán Nội Bộ (1 Năm Kinh Nghiệm),CÔNG TY TNHH DỆT MAY QUỐC TẾ MAVANA,https://www.topcv.vn/viec-lam/ke-toan-noi-bo-1-nam-kinh-nghiem/1967800.html,7 - 9 triệu,7.0,9.0,"['Kế toán nội bộ', 'May mặc / Thời trang']",['Nghỉ t...'],2025-12-02,2025-12-23 13:11:26
1977623,Kế Toán Công Nợ,CÔNG TY TNHH THIẾT BỊ THÔNG MINH O-TECH VIỆT NAM,https://www.topcv.vn/viec-lam/ke-toan-cong-no/1977623.html,Thoả thuận,,,"['Kế toán công nợ', '2 năm kinh nghi...']",['Nghỉ thứ 7'],2025-12-09,2025-12-23 13:11:26
1701682,Chuyên Viên Chăm Sóc Khách Hàng - Trực Page  Thu Nhập Lên Đến 20 Triệu Tại Vinhomes Ocean Park 1,HỘ KINH DOANH CỬA HÀNG TRANG SỨC LILI,https://www.topcv.vn/viec-lam/chuyen-vien-cham-soc-khach-hang-truc-page-thu-nhap-len-den-20-trieu-tai-vinhomes-ocean-park-1/1701682.html,8 - 20 triệu,8.0,20.0,"['May mặc / Thời trang', 'T...']",['Chăm sóc khách hàng'],2025-12-19,2025-12-23 13:11:26
1935925,Nhân Viên Kinh Doanh (Tư Vấn Khóa Học),CÔNG TY CỔ PHẦN GIÁO DỤC KHAI PHÓNG,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-tu-van-khoa-hoc/1935925.html,Thoả thuận,,,"['Tư vấn tuyển sinh/khoá học', 'Direct Sales', 'Te...']",[],2025-12-23,2025-12-23 13:11:26
1819621,"Chuyên Viên Kinh Doanh Phần Mềm Quản Lý F&B (Data Có Sẵn, Hoa Hồng Cao, Bonus KPI, Thu Nhập Không Giới Hạn)",CÔNG TY TNHH MONA HOST,https://www.topcv.vn/viec-lam/chuyen-vien-kinh-doanh-phan-mem-quan-ly-fb-data-co-san-hoa-hong-cao-bonus-kpi-thu-nhap-khong-gioi-han/1819621.html,20 - 60 triệu,20.0,60.0,"['Kinh doanh phần mềm', 'Direct Sales', 'Online Sa...']",[],2025-12-23,2025-12-23 13:11:26
1961740,Trưởng Nhóm Xử Lý Khiếu Nại/Chăm Sóc Khách Hàng (Giờ Hành Chính) - Dự Án Shopee,CÔNG TY CỔ PHẦN BPO MẮT BÃO,https://www.topcv.vn/brand/matbao/tuyen-dung/truong-nhom-xu-ly-khieu-nai-cham-soc-khach-hang-gio-hanh-chinh-du-an-shopee-j1961740.html,12 - 16 triệu,12.0,16.0,"['1 năm kinh nghiệm', 'Cao ...']",['Chăm sóc khách hàng'],2025-11-25,2025-12-23 13:11:26
1836915,Chuyên Viên / Chuyên Viên Cao Cấp Khách Hàng Doanh Nghiệp - Hà Nội,Ngân hàng TMCP Phát triển TP. HCM (HDBank),https://www.topcv.vn/viec-lam/chuyen-vien-chuyen-vien-cao-cap-khach-hang-doanh-nghiep-ha-noi/1836915.html,Thoả thuận,,,"['Quan hệ khách hàng cá nhân/doanh nghiệp', 'D...']",[],2025-11-25,2025-12-23 13:11:26
1973308,Từ 18 Tháng Kinh Nghiệm / Nhân Viên Kinh Doanh Phần Mềm Cogover CRM/ERP,CÔNG TY CỔ PHẦN STRINGEE,https://www.topcv.vn/viec-lam/tu-18-thang-kinh-nghiem-nhan-vien-kinh-doanh-phan-mem-cogover-crm-erp/1973308.html,15 - 60 triệu,15.0,60.0,"['Kinh doanh phần mềm', 'B2B', '2 năm ki...']",['Nghỉ thứ 7'],2025-12-09,2025-12-23 13:11:26
1955677,Nhân Viên Kinh Doanh - Sales Thị Trường,CÔNG TY TNHH DCORP TOÀN CẦU,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-sales-thi-truong/1955677.html,9 - 66 triệu,9.0,66.0,"['Sales Bán lẻ/Dịch vụ tiêu dùng khác', 'Direc...']",[],2025-12-22,2025-12-23 13:11:26
1942615,Nhân Viên Tuyển Dụng (Thu Nhập 13 - 20 Triệu),CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ QUỐC TẾ VISS,https://www.topcv.vn/viec-lam/nhan-vien-tuyen-dung-thu-nhap-13-20-trieu/1942615.html,13 - 20 triệu,13.0,20.0,"['Tuyển dụng', 'Nhân sự', '1 năm kinh nghiệm', 'Cao Đẳ...']",[],2025-12-22,2025-12-23 13:11:26
1922634,Nhân Viên Bán Hàng Showroom,Công ty Cổ phần Tập đoàn Hoa Sen,https://www.topcv.vn/viec-lam/nhan-vien-ban-hang-showroom/1922634.html,Thoả thuận,,,"['Kinh doanh nội thất', 'Direct Sales', 'Bán hàng ...']",[],2025-12-02,2025-12-23 13:11:26
1932918,"Kế Toán Thuế - Lâm Đồng, Đắk Lắk, Cần Thơ, Bình Định",Công ty Cổ phần BMC Việt Nam,https://www.topcv.vn/viec-lam/ke-toan-thue-lam-dong-dak-lak-can-tho-binh-dinh/1932918.html,15 - 20 triệu,15.0,20.0,"['Kế toán thuế', 'Kế toán', 'Tuổi 25 - 35', '3 năm kin...']",[],2025-12-09,2025-12-23 13:11:26
1953356,Kế Toán Tổng Hợp Thu Nhập Theo Năng Lực Từ 15 Đến 20 Triệu Đồng Có Phụ Cấp Và Thưởng Theo Hiệu Quả Kinh Doanh Năm,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI HÒA THỊNH,https://www.topcv.vn/viec-lam/ke-toan-tong-hop-thu-nhap-theo-nang-luc-tu-15-den-20-trieu-dong-co-phu-cap-va-thuong-theo-hieu-qua-kinh-doanh-nam/1953356.html,15 - 20 triệu,15.0,20.0,"['Kế toán tổng hợp', 'Kế toán', 'Xây dựng', '2 năm kin...']",[],2025-12-22,2025-12-23 13:11:26
1937421,Chuyên Viên Kinh Doanh/Sales/Tư Vấn Bất Động Sản Thổ Cư [HN/Phú Quốc] - Thử Việc 100% Lương,CÔNG TY TNHH XUÂN CẢNH HOLDING,https://www.topcv.vn/viec-lam/chuyen-vien-kinh-doanh-sales-tu-van-bat-dong-san-tho-cu-hn-phu-quoc-thu-viec-100-luong/1937421.html,30 - 50 triệu,30.0,50.0,['Sales bất động sản/Môi giới bất động sản'],[],2025-12-16,2025-12-23 13:11:26
1959229,NHÂN VIÊN KINH DOANH/ TƯ VẤN BĐS - KHÔNG YÊU CẦU KINH NGHIỆM - Thu Nhập Từ 50 TR+ - HỖ TRỢ MKT 80% - LƯƠNG CỨNG TỪ 7TR,CÔNG TY CỔ PHẦN ĐÔNG TÂY MB,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-tu-van-bds-khong-yeu-cau-kinh-nghiem-thu-nhap-tu-50-tr-ho-tro-mkt-80-luong-cung-tu-7tr/1959229.html,50 - 100 triệu,50.0,100.0,['Sales bất động sản/Môi giới bất động sản'],[],2025-11-23,2025-12-23 13:11:26
1964703,"Chuyên Viên Chăm Sóc Khách Hàng/Call Center/CSKH/Tổng Đài Viên - Senior, Thu Nhập Hấp Dẫn Từ 9 - 10 Triệu/Tháng",Công ty Cổ phần BPO Mắt Bão,https://www.topcv.vn/viec-lam/chuyen-vien-cham-soc-khach-hang-call-center-cskh-tong-dai-vien-senior-thu-nhap-hap-dan-tu-9-10-trieu-thang/1964703.html,9 - 10 triệu,9.0,10.0,"['1 năm kinh nghiệm', 'Cao ...']",['Chăm sóc khách hàng'],2025-12-02,2025-12-23 13:11:26
1954726,Giáo Viên Lập Trình/Coding Teacher - Quận 9 (28h/Tuần),Wall Street English,https://www.topcv.vn/viec-lam/giao-vien-lap-trinh-coding-teacher-quan-9-28h-tuan/1954726.html,7.5 - 8 triệu,75.0,8.0,"['Giáo viên STEAM/STEM', 'IT - Phần mềm', 'Giáo dụ...']",[],2025-11-23,2025-12-23 13:11:26
1944139,Nhân Viên Kinh Doanh Bất Động Sản Tại Hà Nội/ Lương Cứng Ổn Định/ Thu Nhập Cao,Công ty Cổ Phần Rich Nguyen Academy,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-bat-dong-san-tai-ha-noi-luong-cung-on-dinh-thu-nhap-cao/1944139.html,Thoả thuận,,,['Sales bất động sản/Môi giới bất động sản'],[],2025-12-09,2025-12-23 13:11:26
1912624,Kế Toán Tổng Hợp,CÔNG TY CỔ PHẦN TẬP ĐOÀN SOMO VIỆT NAM,https://www.topcv.vn/viec-lam/ke-toan-tong-hop/1912624.html,Thoả thuận,,,"['Kế toán tổng hợp', 'Kế toán', '2 năm kinh nghiệm']",[],2025-12-16,2025-12-23 13:11:26
1945159,Kế Toán Tổng Hợp - Từ 2 Năm Kinh Nghiệm - Lương Từ 9 - 16 Triệu/Tháng - Tại Khu Vực Hồ Chí Minh,CÔNG TY TNHH XNK HAIR HOUSE,https://www.topcv.vn/viec-lam/ke-toan-tong-hop-tu-2-nam-kinh-nghiem-luong-tu-9-16-trieu-thang-tai-khu-vuc-ho-chi-minh/1945159.html,9 - 16 triệu,9.0,16.0,"['Kế toán tổng hợp', 'Kế toán', 'Kiểm toán', 'Tuổi 22 ...']",[],2025-12-16,2025-12-23 13:11:26
1959512,Nhân Viên Kinh Doanh F&B - Lương Cơ Bản Từ 8 - 12 Trệu/Tháng + % Hoa Hồng,CÔNG TY TNHH THƯƠNG MẠI XUẤT NHẬP KHẨU CHẾ BIẾN THỰC PHẨM PHÚC DUY,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-fb-luong-co-ban-tu-8-12-treu-thang-hoa-hong/1959512.html,Thoả thuận,,,"['Kinh doanh thực phẩm', 'Direct Sales', 'B2B', 'Thực ...']",[],2025-11-23,2025-12-23 13:11:26
1961208,Nhân Viên Kiểm Soát Nội Bộ Kinh Nghiệm 2 Năm,Công ty Cổ phần Tập đoàn Điện Khí Trường Thành,https://www.topcv.vn/viec-lam/nhan-vien-kiem-soat-noi-bo-kinh-nghiem-2-nam/1961208.html,18 - 25 triệu,18.0,25.0,"['Kiểm toán nội bộ', '2 năm kinh nghiệm', 'Đại Học...']",[],2025-11-23,2025-12-23 13:11:26
1950556,Nhân Viên Kinh Doanh Thị Trường [Hồ Chí Minh],Công ty cổ phần GIMO,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-thi-truong-ho-chi-minh/1950556.html,10 - 17 triệu,10.0,17.0,"['Kinh doanh phần mềm', 'Direct Sales', 'B2C', 'IT - P...']",[],2025-12-18,2025-12-23 13:11:26
1957745,Kế Toán Tổng Hợp,Công Ty Cổ Phần Công Nghiệp Huynh Đệ,https://www.topcv.vn/viec-lam/ke-toan-tong-hop/1957745.html,10 - 12 triệu,10.0,12.0,"['Kế toán tổng hợp', 'Kế toán', '2 năm kinh nghiệm']",[],2025-12-20,2025-12-23 13:11:26
1970221,Nhân Viên Sale B2B Ngành Mỹ Phẩm - Tiếng Trung (Tại Hà Nội Và Đà Nẵng),CÔNG TY TNHH MOKSA,https://www.topcv.vn/viec-lam/nhan-vien-sale-b2b-nganh-my-pham-tieng-trung-tai-ha-noi-va-da-nang/1970221.html,Tới 20 triệu,,20.0,"['Kinh doanh kênh GT', 'Bán hàng tại cửa hàng/...']",[],2025-12-02,2025-12-23 13:11:26
1934258,Trợ Lý Tiếng Trung (Không Yêu Cầu Kinh Nghiệm) - Thu Nhập Từ 12tr/Tháng,CÔNG TY TNHH QUẢN LÝ CHUỖI CUNG ỨNG YUEN FUNG,https://www.topcv.vn/viec-lam/tro-ly-tieng-trung-khong-yeu-cau-kinh-nghiem-thu-nhap-tu-12tr-thang/1934258.html,12 - 15 triệu,12.0,15.0,"['Trợ lý/Thư ký', 'Không yêu cầu kinh nghiệm', 'Ca...']",[],2025-12-16,2025-12-23 13:11:26
1764523,"Tìm 5 Nhân Viên Kinh Doanh Lốp Ô Tô, Trực Page, Chốt Đơn, Tìm Kiếm Khách Hàng Online, Biết Livestream - Được Đào Tạo Bài Bản, Lương Cứng 8tr + Hoa Hồng Cao - Thương Hiệu Lốp LingLong Và Phát Triển Thị Trường - Cao Điểm Mùa Tết",CÔNG TY TNHH KINH DOANH SONG MINH,https://www.topcv.vn/viec-lam/tim-5-nhan-vien-kinh-doanh-lop-o-to-truc-page-chot-don-tim-kiem-khach-hang-online-biet-livestream-duoc-dao-tao-bai-ban-luong-cung-8tr-hoa-hong-cao-thuong-hieu-lop-linglong-va-phat-trien-thi-truong-cao-diem-mua-tet/1764523.html,9 - 30 triệu,9.0,30.0,"['Sales Bán lẻ/Dịch vụ tiêu dùng khác', 'Direc...']",[],2025-11-23,2025-12-23 13:11:26
1925337,Kế Toán Thanh Toán/ Kế Toán Bán Hàng - Có 1 Năm Kinh Nghiệm  (Thu Nhập 8 -10 Triệu),CÔNG TY TNHH MUỐI TIÊU HP01,https://www.topcv.vn/viec-lam/ke-toan-thanh-toan-ke-toan-ban-hang-co-1-nam-kinh-nghiem-thu-nhap-8-10-trieu/1925337.html,8 - 10 triệu,8.0,10.0,"['Kế toán khác', 'Bán lẻ - Hàng tiêu dùng - FM...']",[],2025-11-25,2025-12-23 13:11:26
1973299,Không Yc Kinh Nghiệm / Nhân Viên Kinh Doanh Phần Mềm - Sales Development Representative,CÔNG TY CỔ PHẦN STRINGEE,https://www.topcv.vn/viec-lam/khong-yc-kinh-nghiem-nhan-vien-kinh-doanh-phan-mem-sales-development-representative/1973299.html,8 - 25 triệu,8.0,25.0,"['Kinh doanh phần mềm', 'B2B', 'Tuổi 21 ...']",['Nghỉ thứ 7'],2025-12-09,2025-12-23 13:11:26
1285347,Biên Tập Nội Dung Phòng Khám Da Liễu,CÔNG TY TNHH THE CELL VIỆT NAM,https://www.topcv.vn/viec-lam/bien-tap-noi-dung-phong-kham-da-lieu/1285347.html,14 - 15 triệu,14.0,15.0,"['Content Marketing', '1 năm kinh nghiệm', 'Cao Đẳ...']",[],2025-11-25,2025-12-23 13:11:26
1928530,Kế Toán Kho,Công ty TNHH Dịch Vụ Sửa Chữa Điện Thoại Vui,https://www.topcv.vn/viec-lam/ke-toan-kho/1928530.html,Thoả thuận,,,"['Kế toán kho/nguyên vật liệu', 'Bán lẻ - Hàng...']",[],2025-12-02,2025-12-23 13:11:26
1984914,Kế Toán Kho,CÔNG TY TNHH FAM INTERIOR,https://www.topcv.vn/viec-lam/ke-toan-kho/1984914.html,Thoả thuận,,,"['Kế toán kho/nguyên vật liệu', 'Kế toán', 'Sản xu...']",[],2025-12-16,2025-12-23 13:11:26
1972412,Nhân Viên Telesale Data Có Sẵn (Không Kinh Nghiệm Sẽ Được Đào Tạo),CÔNG TY TNHH CÔNG NGHỆ BIO DS,https://www.topcv.vn/viec-lam/nhan-vien-telesale-data-co-san-khong-kinh-nghiem-se-duoc-dao-tao/1972412.html,12 - 35 triệu,12.0,35.0,"['Kinh doanh hoá chất', 'Telesales', 'Direct Sales']",[],2025-12-09,2025-12-23 13:11:26
1973690,Nhân Viên Bán Hàng Thời Trang Full Time-Tiếng Anh,CÔNG TY TNHH GINKGO,https://www.topcv.vn/viec-lam/nhan-vien-ban-hang-thoi-trang-full-time-tieng-anh/1973690.html,12 - 25 triệu,12.0,25.0,"['Sales Bán lẻ/Dịch vụ tiêu dùng khác', 'Direc...']",[],2025-12-09,2025-12-23 13:11:26
1954716,Môi Giới/Nhân Viên Kinh Doanh/Sales Bất Động Sản- Thu Nhập Trên 50 Triệu (Tự Do Thời Gian) - Nguồn Nhà/Nguồn Khách Có Sẵn,CÔNG TY CỔ PHẦN BẤT ĐỘNG SẢN THIÊN KHÔI,https://www.topcv.vn/viec-lam/moi-gioi-nhan-vien-kinh-doanh-sales-bat-dong-san-thu-nhap-tren-50-trieu-tu-do-thoi-gian-nguon-nha-nguon-khach-co-san/1954716.html,Từ 50 triệu,50.0,,['Sales bất động sản/Môi giới bất động sản'],[],2025-12-18,2025-12-23 13:11:26
1979883,Culture & People Development Specialist - Thu Nhập Hấp Dẫn - Hà Nội,Công ty Cổ phần Quảng cáo FPT Adtrue,https://www.topcv.vn/viec-lam/culture-people-development-specialist-thu-nhap-hap-dan-ha-noi/1979883.html,Thoả thuận,,,['Chuyên viên phát triển văn hóa doanh ngh...'],[],2025-12-09,2025-12-23 13:11:26
1980458,Nhân Viên Tư Vấn Chăm Sóc Khách Hàng (Lĩnh Vực Làm Đẹp) - Thu Nhập 13 - 17 Triệu +++,CÔNG TY TNHH DỊCH VỤ ORE SKINCARE & CLINIC,https://www.topcv.vn/viec-lam/nhan-vien-tu-van-cham-soc-khach-hang-linh-vuc-lam-dep-thu-nhap-13-17-trieu/1980458.html,13 - 17 triệu,13.0,17.0,"['Tư vấn thẩm mỹ/Spa', 'Telesales', 'Bán hàng tại ...']",[],2025-12-16,2025-12-23 13:11:26
1979027,Nhân Viên Kinh Doanh/ Sales Bất Động Sản (Lương Cứng + Hoa Hồng + Thưởng Nóng + Data Khách Hàng + BHXH Đầy Đủ) [Khánh Hòa & Buôn Ma Thuột],CÔNG TY CỔ PHẦN PHÁT TRIỂN ĐỊA ỐC NAM TRUNG BỘ,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-sales-bat-dong-san-luong-cung-hoa-hong-thuong-nong-data-khach-hang-bhxh-day-du-khanh-hoa-buon-ma-thuot/1979027.html,40 - 180 triệu,40.0,180.0,['Sales bất động sản/Môi giới bất động sản'],[],2025-12-09,2025-12-23 13:11:26
1981677,Nhân Viên Xuất Nhập Khẩu (Tiếng Nhật),CÔNG TY CỔ PHẦN DỆT GIA DỤNG PHONG PHÚ,https://www.topcv.vn/viec-lam/nhan-vien-xuat-nhap-khau-tieng-nhat/1981677.html,Thoả thuận,,,"['Sales Logistics', 'B2B', 'B2C', 'B2G', 'Có hỗ trợ Data', '2 ...']",[],2025-12-16,2025-12-23 13:11:26
1987451,Kế Toán Thanh Toán,CÔNG TY TRÁCH NHIỆM HỮU HẠN BẢO HIỂM NHÂN THỌ MB AGEAS (MB LIFE),https://www.topcv.vn/viec-lam/ke-toan-thanh-toan/1987451.html,8 - 12 triệu,8.0,12.0,"['Kế toán thanh toán', 'Ngân hàng', 'Tài c...']",['Bảo hiểm'],2025-12-17,2025-12-23 13:11:26
1987829,Chuyên Viên Khách Hàng Cá Nhân - CN. Cần Thơ (CNLT.1303),NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,https://www.topcv.vn/brand/nganhangthuongmaicophanquandoi/tuyen-dung/chuyen-vien-khach-hang-ca-nhan-cn-can-tho-cnlt-1303-j1987829.html,Thoả thuận,,,"['Quan hệ khách hàng cá nhân/doanh nghiệp', 'D...']",[],2025-12-17,2025-12-23 13:11:26
1987833,Chuyên Viên Khách Hàng Doanh Nghiệp - CN. Cần Thơ (CNLT.1304),NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,https://www.topcv.vn/brand/nganhangthuongmaicophanquandoi/tuyen-dung/chuyen-vien-khach-hang-doanh-nghiep-cn-can-tho-cnlt-1304-j1987833.html,Thoả thuận,,,"['Quan hệ khách hàng cá nhân/doanh nghiệp', 'D...']",[],2025-12-17,2025-12-23 13:11:26
